studentID,grade,year,dropped,zip,ethnicity,sex,gpa,subsidizedLunches,employmentHours,hrsWifiPerWeek,sanctions,librarySwipesPerWeek,apClasses,athleticSeasons
19743,10thGrade,2017,0,15208,African American,F,3.41,None,0,4,detention,2,0,1
19744,9thGrade,2016,0,15232,African American,F,3.68,None,0,11,nothing,4,0,1
19744,10thGrade,2017,0,15232,African American,F,3.76,None,0,16,nothing,6,1,2
19745,9thGrade,2016,0,15206,African American,F,2.79,Fully,0,11,nothing,2,0,1
19745,10thGrade,2017,0,15206,African American,F,2.91,Fully,0,11,nothing,2,0,1
19746,9thGrade,2016,0,15206,African American,F,2.09,None,0,8,nothing,11,0,2
19746,10thGrade,2017,0,15206,African American,F,1.94,None,0,4,nothing,6,0,3
19747,9thGrade,2016,0,15208,African American,M,3.19,None,0,4,nothing,2,0,1
19747,10thGrade,2017,0,15208,African American,M,3.28,None,0,2,nothing,1,0,1
19748,9thGrade,2016,0,15206,African American,M,2.5,Fully,0,5,detention,3,0,1
19748,10thGrade,2017,0,15206,African American,M,2.3,Fully,5,4,detention,3,0,2
19749,9thGrade,2016,0,15208,African American,M,2,None,0,5,nothing,2,0,1
19749,10thGrade,2017,0,15208,African American,M,2.16,None,0,3,nothing,1,0,1
19750,9thGrade,2016,0,15208,African American,F,3.13,None,0,0,suspended,6,0,1
19750,10thGrade,2017,0,15208,African American,F,3.02,None,5,0,suspended,7,0,2
19751,9thGrade,2016,0,15208,African American,F,2.8,None,0,1,nothing,1,0,1
19751,10thGrade,2017,0,15208,African American,F,2.75,None,0,6,nothing,3,0,1
19752,9thGrade,2016,0,15206,African American,M,2.48,None,0,10,nothing,10,0,2
19752,10thGrade,2017,0,15206,African American,M,2.3,None,0,2,nothing,2,0,2
19753,9thGrade,2016,0,15206,African American,F,2.37,None,0,8,nothing,4,0,1
19753,10thGrade,2017,0,15206,African American,F,2.32,None,0,14,nothing,7,0,2
19754,9thGrade,2016,0,15201,African American,M,1.97,Fully,0,1,detention,2,0,1
19754,10thGrade,2017,0,15201,African American,M,2.04,Fully,0,1,detention,3,0,1
19755,9thGrade,2016,0,15206,African American,M,3.82,Fully,0,4,nothing,4,0,2
19755,10thGrade,2017,0,15206,African American,M,3.89,Fully,10,4,nothing,4,0,2
19756,9thGrade,2016,0,15201,Asian,M,3.86,None,0,6,nothing,5,0,2
19756,10thGrade,2017,0,15201,Asian,M,3.76,None,10,5,nothing,4,0,2
19757,9thGrade,2016,0,15206,African American,F,3,None,0,4,nothing,1,0,0
19757,10thGrade,2017,0,15206,African American,F,3.18,None,0,5,nothing,1,0,0
19758,9thGrade,2016,0,15224,African American,M,1.81,Fully,0,9,nothing,4,0,1
19758,10thGrade,2017,0,15224,African American,M,1.85,Fully,20,8,nothing,4,0,2
19759,9thGrade,2016,0,15206,African American,F,3.83,Fully,0,1,nothing,2,0,1
19759,10thGrade,2017,0,15206,African American,F,3.87,Fully,0,2,nothing,3,0,1
19760,9thGrade,2016,0,15206,African American,M,3.39,Partly,0,7,nothing,8,0,2
19760,10thGrade,2017,0,15206,African American,M,3.36,Partly,0,4,nothing,5,0,3
19761,9thGrade,2016,0,15232,African American,F,3.82,None,0,8,nothing,10,1,2
19761,10thGrade,2017,0,15232,African American,F,3.83,None,0,6,nothing,7,1,2
19762,9thGrade,2016,0,15201,African American,M,3.54,Fully,0,4,nothing,4,0,1
19762,10thGrade,2017,0,15201,African American,M,3.67,Fully,0,7,nothing,7,0,2
19763,9thGrade,2016,0,15224,White,M,3.03,Fully,0,3,nothing,1,0,2
19763,10thGrade,2017,0,15224,White,M,3.08,Fully,10,8,nothing,4,0,3
19764,9thGrade,2016,0,15208,African American,F,3.6,None,0,8,nothing,2,0,1
19764,10thGrade,2017,0,15208,African American,F,3.48,None,0,10,nothing,2,0,1
19765,9thGrade,2016,0,15201,Hispanic,F,3.16,None,0,6,nothing,2,0,1
19765,10thGrade,2017,0,15201,Hispanic,F,3.4,None,0,5,nothing,2,0,1
19766,9thGrade,2016,0,15232,Other,F,1.7,None,0,4,nothing,4,1,2
19766,10thGrade,2017,0,15232,Other,F,1.84,None,0,4,nothing,3,1,3
19767,9thGrade,2016,0,15224,Other,M,3.86,Fully,0,11,nothing,6,0,1
19767,10thGrade,2017,0,15224,Other,M,3.69,Fully,0,8,nothing,4,0,2
19768,9thGrade,2016,0,15201,African American,M,3.36,Fully,0,7,detention,2,0,1
19768,10thGrade,2017,0,15201,African American,M,3.26,Fully,20,4,detention,1,0,1
19769,9thGrade,2016,0,15201,African American,M,3.47,Fully,0,3,nothing,4,0,2
19769,10thGrade,2017,0,15201,African American,M,3.43,Fully,0,7,nothing,11,0,2
19770,9thGrade,2016,0,15206,White,F,1.81,Partly,0,9,nothing,11,1,2
19770,10thGrade,2017,0,15206,White,F,1.9,Partly,0,7,nothing,8,1,2
19771,9thGrade,2016,0,15201,African American,F,3.78,Fully,0,5,detention,6,0,2
19771,10thGrade,2017,0,15201,African American,F,4,Fully,5,4,detention,5,0,2
19772,9thGrade,2016,0,15206,Other,F,2.89,Fully,0,3,nothing,8,0,2
19772,10thGrade,2017,0,15206,Other,F,2.74,Fully,0,3,nothing,9,0,2
19773,9thGrade,2016,0,15224,Asian,F,3.37,Fully,0,8,nothing,5,0,2
19773,10thGrade,2017,0,15224,Asian,F,3.29,Fully,10,7,nothing,5,0,2
19774,9thGrade,2016,0,15206,White,M,2.95,None,0,2,nothing,2,0,2
19774,10thGrade,2017,0,15206,White,M,2.88,None,0,15,nothing,12,1,2
19775,9thGrade,2016,0,15208,African American,F,3.79,None,0,10,nothing,1,0,0
19775,10thGrade,2017,0,15208,African American,F,4.19,None,0,12,nothing,1,0,0
19776,9thGrade,2016,0,15208,African American,F,3.04,None,0,8,nothing,8,0,2
19776,10thGrade,2017,0,15208,African American,F,3.23,None,0,4,nothing,4,0,3
19777,9thGrade,2016,0,15206,African American,M,3.64,None,0,4,nothing,1,0,1
19777,10thGrade,2017,0,15206,African American,M,3.7,None,0,6,nothing,1,0,1
19778,9thGrade,2016,0,15206,White,M,2.71,None,0,11,nothing,8,0,1
19778,10thGrade,2017,0,15206,White,M,2.82,None,10,9,nothing,7,1,1
19779,9thGrade,2016,0,15201,African American,F,1.68,Fully,0,6,nothing,5,0,2
19779,10thGrade,2017,1,15201,African American,F,1.75,Fully,0,3,nothing,3,0,2
19780,9thGrade,2016,0,15232,White,F,4.01,None,0,10,nothing,10,1,2
19780,10thGrade,2017,0,15232,White,F,3.7,None,0,6,nothing,6,1,2
19781,9thGrade,2016,0,15206,White,F,3.52,None,0,4,nothing,4,0,2
19781,10thGrade,2017,0,15206,White,F,3.61,None,0,3,nothing,3,0,2
19782,9thGrade,2016,0,15224,African American,M,3.85,Fully,0,8,nothing,2,0,1
19782,10thGrade,2017,0,15224,African American,M,3.64,Fully,0,11,nothing,2,0,1
19783,9thGrade,2016,0,15206,African American,M,3.91,None,0,10,nothing,5,0,2
19783,10thGrade,2017,0,15206,African American,M,3.98,None,10,6,nothing,4,0,2
19784,9thGrade,2016,0,15206,African American,F,4.17,None,0,6,suspended,5,0,1
19784,10thGrade,2017,0,15206,African American,F,3.82,None,0,4,suspended,3,0,2
19785,9thGrade,2016,0,15206,African American,F,3.22,Partly,0,4,nothing,4,0,1
19785,10thGrade,2017,0,15206,African American,F,3.17,Partly,0,4,nothing,3,0,2
19786,9thGrade,2016,0,15208,African American,F,2.59,None,0,1,nothing,1,0,2
19786,10thGrade,2017,0,15208,African American,F,2.66,None,0,2,nothing,2,0,2
19787,9thGrade,2016,1,15232,White,M,0.97,None,0,7,nothing,7,1,1
19788,9thGrade,2016,0,15232,Other,M,3.74,None,0,15,nothing,8,1,0
19788,10thGrade,2017,0,15232,Other,M,3.88,None,5,10,nothing,5,1,0
19789,9thGrade,2016,0,15201,African American,M,2.3,None,0,0,nothing,1,0,0
19789,10thGrade,2017,0,15201,African American,M,2.26,None,0,0,nothing,1,0,0
19790,9thGrade,2016,0,15201,White,F,3.38,Fully,0,3,detention,4,0,2
19790,10thGrade,2017,0,15201,White,F,3.43,Fully,0,12,detention,14,1,3
19791,9thGrade,2016,0,15206,White,F,3.05,None,0,11,nothing,17,1,2
19791,10thGrade,2017,0,15206,White,F,3.16,None,0,4,nothing,7,1,3
19792,9thGrade,2016,0,15208,African American,F,2.15,Partly,0,14,nothing,7,0,2
19792,10thGrade,2017,0,15208,African American,F,2.02,Partly,0,17,nothing,8,0,2
19793,9thGrade,2016,0,15208,African American,M,2.82,None,0,12,detention,4,0,1
19793,10thGrade,2017,0,15208,African American,M,2.82,None,0,12,detention,4,0,2
19794,9thGrade,2016,0,15224,African American,M,3.48,Fully,0,7,nothing,6,0,2
19794,10thGrade,2017,0,15224,African American,M,3.55,Fully,20,6,nothing,5,0,2
19795,9thGrade,2016,0,15224,African American,F,2.96,Fully,0,2,nothing,1,0,1
19795,10thGrade,2017,0,15224,African American,F,2.65,Fully,10,3,nothing,2,0,1
19796,9thGrade,2016,0,15206,White,F,2.66,Fully,0,1,nothing,13,1,1
19796,10thGrade,2017,0,15206,White,F,2.68,Fully,0,1,nothing,14,1,2
19797,9thGrade,2016,0,15206,African American,M,2.59,Fully,0,5,nothing,1,0,0
19797,10thGrade,2017,0,15206,African American,M,2.46,Fully,5,9,nothing,1,0,0
19798,9thGrade,2016,0,15201,Other,M,3.72,Fully,0,13,nothing,11,0,0
19798,10thGrade,2017,0,15201,Other,M,3.48,Fully,0,7,nothing,6,0,0
19799,9thGrade,2016,0,15224,African American,F,1.43,Fully,0,2,detention,1,0,2
19799,10thGrade,2017,1,15224,African American,F,1.48,Fully,0,4,detention,2,0,2
19800,9thGrade,2016,0,15208,African American,F,2.62,None,0,14,detention,6,0,2
19800,10thGrade,2017,0,15208,African American,F,2.51,None,0,5,detention,2,0,2
19801,9thGrade,2016,0,15208,African American,F,1.89,None,0,6,nothing,2,0,1
19801,10thGrade,2017,0,15208,African American,F,1.83,None,5,6,nothing,2,0,1
19802,9thGrade,2016,0,15206,African American,F,3.51,None,0,3,nothing,1,0,1
19802,10thGrade,2017,0,15206,African American,F,3.58,None,0,5,nothing,2,0,1
19803,9thGrade,2016,0,15232,African American,F,3.39,None,0,6,nothing,6,0,2
19803,10thGrade,2017,0,15232,African American,F,3.23,None,0,7,nothing,7,1,2
19804,9thGrade,2016,1,15224,African American,F,0.21,Partly,0,4,nothing,5,0,2
19805,9thGrade,2016,0,15208,White,F,3.85,None,0,4,nothing,3,0,1
19805,10thGrade,2017,0,15208,White,F,3.34,None,5,3,nothing,3,0,1
19806,9thGrade,2016,0,15224,African American,F,1.95,Fully,0,13,nothing,7,0,2
19806,10thGrade,2017,0,15224,African American,F,2,Fully,0,6,nothing,3,0,2
19807,9thGrade,2016,0,15201,White,F,4.06,Fully,0,4,nothing,14,1,1
19807,10thGrade,2017,0,15201,White,F,4,Fully,10,8,nothing,26,2,1
19808,9thGrade,2016,0,15232,African American,F,3.38,None,0,11,detention,4,0,1
19808,10thGrade,2017,0,15232,African American,F,3.57,None,0,8,detention,3,1,2
19809,9thGrade,2016,0,15232,African American,F,3.46,None,0,9,nothing,8,0,2
19809,10thGrade,2017,0,15232,African American,F,3.45,None,0,11,nothing,9,1,3
19810,9thGrade,2016,0,15201,African American,M,3.15,None,0,6,nothing,4,0,2
19810,10thGrade,2017,0,15201,African American,M,3.08,None,5,9,nothing,6,0,2
19811,9thGrade,2016,0,15206,African American,F,3,None,0,9,nothing,6,0,2
19811,10thGrade,2017,0,15206,African American,F,2.91,None,0,15,nothing,10,0,2
19812,9thGrade,2016,0,15232,African American,F,3.95,None,0,6,nothing,3,0,1
19812,10thGrade,2017,0,15232,African American,F,3.62,None,0,5,nothing,3,1,2
19813,9thGrade,2016,0,15208,African American,F,4,None,0,7,nothing,3,0,1
19813,10thGrade,2017,0,15208,African American,F,3.86,None,0,6,nothing,2,0,1
19814,9thGrade,2016,0,15206,White,M,3.29,Partly,0,6,detention,11,0,0
19814,10thGrade,2017,0,15206,White,M,3.28,Partly,10,6,detention,12,1,0
19815,9thGrade,2016,0,15206,Other,M,2.87,Partly,0,11,nothing,5,0,1
19815,10thGrade,2017,0,15206,Other,M,2.84,Partly,10,8,nothing,4,0,2
19816,9thGrade,2016,0,15206,African American,M,2.97,Fully,0,3,nothing,3,0,2
19816,10thGrade,2017,0,15206,African American,M,3.02,Fully,10,6,nothing,5,0,2
19817,9thGrade,2016,0,15206,African American,M,4.09,None,0,5,nothing,3,0,1
19817,10thGrade,2017,0,15206,African American,M,4.07,None,5,9,nothing,5,0,2
19818,9thGrade,2016,0,15206,African American,M,3.67,Fully,0,10,nothing,3,0,1
19818,10thGrade,2017,0,15206,African American,M,3.92,Fully,10,7,nothing,2,0,1
19819,9thGrade,2016,0,15232,African American,F,3.06,None,0,10,nothing,4,0,1
19819,10thGrade,2017,0,15232,African American,F,3.05,None,0,2,nothing,1,1,1
19820,9thGrade,2016,0,15232,White,F,2.72,None,0,11,nothing,8,1,1
19820,10thGrade,2017,0,15232,White,F,2.63,None,0,11,nothing,8,2,2
19821,9thGrade,2016,0,15232,Hispanic,M,3.85,None,0,9,nothing,4,1,1
19821,10thGrade,2017,0,15232,Hispanic,M,3.86,None,10,5,nothing,2,1,1
20001,9thGrade,2017,0,15206,African American,F,2.99,Fully,0,10,nothing,9,0,2
20002,9thGrade,2017,0,15206,White,F,3.73,None,0,2,nothing,7,0,1
20003,9thGrade,2017,0,15206,African American,M,2.09,Fully,0,6,nothing,6,0,2
20004,9thGrade,2017,0,15224,African American,F,2.4,Partly,0,9,detention,2,0,0
20005,9thGrade,2017,0,15206,African American,F,3.64,Partly,0,8,nothing,3,0,1
20006,9thGrade,2017,0,15206,White,F,3.81,None,0,7,nothing,8,1,2
20007,9thGrade,2017,1,15206,White,M,0.72,None,0,4,nothing,2,0,1
20008,9thGrade,2017,0,15224,White,M,3.09,Partly,0,7,nothing,7,0,1
20009,9thGrade,2017,0,15232,African American,F,4.05,None,0,11,nothing,5,0,1
20010,9thGrade,2017,0,15206,African American,F,3.75,None,0,1,detention,1,0,1
20011,9thGrade,2017,0,15232,Other,M,3.42,None,0,9,nothing,13,1,1
20012,9thGrade,2017,0,15224,African American,F,2.61,Fully,0,9,nothing,3,0,1
20013,9thGrade,2017,0,15206,African American,M,2.36,None,0,14,nothing,9,0,2
20014,9thGrade,2017,0,15206,African American,M,3.93,Fully,0,12,nothing,1,0,0
20015,9thGrade,2017,0,15208,African American,F,2.98,None,0,11,suspended,3,0,1
20016,9thGrade,2017,0,15206,African American,M,3.72,Partly,0,10,nothing,7,0,2
20017,9thGrade,2017,0,15208,African American,F,4.18,None,0,8,suspended,3,0,1
20018,9thGrade,2017,0,15232,White,F,3.81,None,0,5,nothing,8,1,1
20019,9thGrade,2017,0,15208,African American,F,4.02,None,0,2,nothing,4,0,2
20020,9thGrade,2017,0,15208,African American,M,3.67,Partly,0,8,nothing,5,0,1
20021,9thGrade,2017,0,15224,African American,M,2.44,Fully,0,4,detention,4,0,1
20022,9thGrade,2017,0,15201,White,M,3.67,Partly,0,7,nothing,11,1,2
20023,9thGrade,2017,0,15224,White,F,2.9,Partly,0,9,nothing,9,0,2
20024,9thGrade,2017,1,15208,African American,F,1.31,None,0,6,nothing,5,0,1
20025,9thGrade,2017,0,15208,African American,F,3.36,None,0,1,detention,1,0,0
20026,9thGrade,2017,0,15201,White,F,4.24,Fully,0,7,nothing,9,0,1
20027,9thGrade,2017,0,15201,African American,M,2.28,Fully,0,9,detention,2,0,1
20028,9thGrade,2017,0,15206,African American,M,2.43,Fully,0,6,nothing,3,0,1
20029,9thGrade,2017,0,15206,White,M,2.8,None,0,1,nothing,2,0,1
20030,9thGrade,2017,0,15201,African American,F,3.02,Fully,0,3,nothing,3,0,2
20031,9thGrade,2017,0,15201,Asian,M,2.08,Fully,0,9,nothing,18,0,2
20032,9thGrade,2017,0,15206,African American,M,2.96,Partly,0,11,nothing,7,0,2
20033,9thGrade,2017,0,15206,Hispanic,M,2.63,None,0,9,nothing,5,0,1
20034,9thGrade,2017,0,15224,African American,F,3.86,Fully,0,6,nothing,0,0,0
20035,9thGrade,2017,0,15206,African American,M,3.45,None,0,18,nothing,3,0,1
20036,9thGrade,2017,0,15206,African American,M,2.31,Partly,0,11,detention,7,0,2
20037,9thGrade,2017,0,15206,African American,F,3.67,Fully,0,7,nothing,3,0,1
20038,9thGrade,2017,0,15206,African American,F,3.73,Fully,0,6,detention,5,0,2
20039,9thGrade,2017,0,15208,African American,M,2.99,Partly,0,10,nothing,2,0,1
20040,9thGrade,2017,0,15201,Asian,F,3.08,None,0,3,nothing,0,0,0
20041,9thGrade,2017,0,15232,African American,F,3.34,None,0,9,nothing,5,0,2
20042,9thGrade,2017,0,15201,African American,M,2.79,Partly,0,9,detention,3,0,1
20043,9thGrade,2017,0,15206,African American,F,3.99,None,0,2,nothing,1,0,1
20044,9thGrade,2017,0,15208,African American,F,2.92,Fully,0,2,nothing,5,0,1
20045,9thGrade,2017,0,15201,Other,M,4.03,Fully,0,4,nothing,4,0,2
20046,9thGrade,2017,0,15206,African American,F,2.47,Partly,0,3,nothing,7,0,2
20047,9thGrade,2017,0,15206,African American,F,3.49,Fully,0,8,detention,7,0,2
20048,9thGrade,2017,0,15208,African American,M,2.49,None,0,11,suspended,5,0,1
20049,9thGrade,2017,0,15232,African American,F,4.08,None,0,6,nothing,3,1,2
20050,9thGrade,2017,0,15208,African American,M,3.08,None,0,5,nothing,2,0,1
20051,9thGrade,2017,0,15208,African American,F,3.65,None,0,11,nothing,5,0,1
20052,9thGrade,2017,0,15206,White,M,4.06,None,0,2,nothing,5,0,2
20053,9thGrade,2017,0,15206,African American,M,3.17,None,0,14,detention,7,0,2
20054,9thGrade,2017,0,15206,African American,F,2.8,None,0,12,nothing,5,0,1
20055,9thGrade,2017,0,15206,White,F,2.15,Fully,0,13,nothing,9,0,2
20056,9thGrade,2017,0,15232,African American,F,2.9,None,0,17,nothing,5,0,1
20057,9thGrade,2017,0,15224,African American,F,2.87,Fully,0,11,detention,2,0,1
20058,9thGrade,2017,0,15201,White,M,3.3,Fully,0,8,nothing,8,0,2
20059,9thGrade,2017,0,15208,Other,F,2.61,None,0,11,detention,6,0,1
20060,9thGrade,2017,0,15208,African American,F,3.54,Partly,0,8,detention,3,0,1
20061,9thGrade,2017,0,15206,African American,M,3.45,None,0,0,suspended,2,0,1
20062,9thGrade,2017,0,15206,African American,F,2.91,Fully,0,6,nothing,1,0,1
20063,9thGrade,2017,0,15224,African American,M,3.28,Fully,0,16,nothing,9,0,2
20064,9thGrade,2017,0,15224,African American,F,2.75,Fully,0,16,nothing,1,0,0
20065,9thGrade,2017,0,15232,Other,F,4.29,None,0,10,detention,12,1,2
20066,9thGrade,2017,0,15224,African American,F,3.7,Partly,0,12,nothing,2,0,1
20067,9thGrade,2017,0,15206,African American,F,2.74,None,0,10,nothing,6,0,2
20068,9thGrade,2017,0,15201,African American,M,3.96,Fully,0,10,detention,1,0,0
20069,9thGrade,2017,0,15206,Hispanic,M,1.87,Partly,0,16,detention,12,0,2
20070,9thGrade,2017,0,15232,White,M,4.4,None,0,7,nothing,8,1,1
20071,9thGrade,2017,0,15224,African American,F,3.32,Fully,0,1,nothing,4,0,2
20072,9thGrade,2017,0,15206,African American,M,2.71,None,0,7,nothing,4,0,1
20073,9thGrade,2017,0,15206,African American,M,2.56,None,0,2,nothing,7,0,2
20074,9thGrade,2017,0,15206,African American,F,1.56,Partly,0,12,detention,8,0,2
20075,9thGrade,2017,0,15201,African American,M,1.76,Fully,0,3,suspended,3,0,1
20076,9thGrade,2017,0,15232,African American,F,3.61,None,0,3,nothing,3,0,1
20077,9thGrade,2017,0,15224,African American,F,3.92,Fully,0,9,detention,1,0,0
20078,9thGrade,2017,0,15206,African American,F,4.01,Partly,0,9,nothing,4,0,1
20079,9thGrade,2017,0,15201,African American,M,2.75,Partly,0,19,detention,7,0,1
20080,9thGrade,2017,0,15232,African American,M,3.03,None,0,18,nothing,12,1,2
20081,9thGrade,2017,0,15206,White,M,3.77,Partly,0,1,nothing,5,0,1
20082,9thGrade,2017,0,15206,African American,F,3.72,Fully,0,6,nothing,4,0,1
20083,9thGrade,2017,0,15232,Other,F,4.2,None,0,7,nothing,7,1,1
20084,9thGrade,2017,0,15206,African American,M,2.74,None,0,7,nothing,4,0,1
20085,9thGrade,2017,0,15201,African American,M,3.26,Fully,0,2,nothing,3,0,1
20086,9thGrade,2017,0,15208,African American,F,2.99,None,0,1,nothing,3,0,1
20087,9thGrade,2017,0,15201,African American,M,3.76,Partly,0,9,nothing,8,0,2
20088,9thGrade,2017,0,15206,African American,M,3.33,Fully,0,7,nothing,7,0,2
20089,9thGrade,2017,0,15224,African American,M,2.37,Fully,0,13,nothing,10,0,2
20090,9thGrade,2017,0,15206,African American,F,3.02,Fully,0,5,nothing,0,0,0
20091,9thGrade,2017,0,15232,Hispanic,F,2.13,None,0,14,nothing,7,0,2
20092,9thGrade,2017,0,15201,African American,F,3.16,Fully,0,2,nothing,1,0,1
20093,9thGrade,2017,0,15201,African American,M,2.35,None,0,7,detention,3,0,1
20094,9thGrade,2017,0,15232,African American,F,3.42,None,0,11,nothing,6,1,2
20095,9thGrade,2017,0,15206,African American,F,2.93,Fully,0,4,detention,3,0,2
20096,9thGrade,2017,0,15206,African American,M,2.4,Fully,0,10,nothing,5,0,2
20097,9thGrade,2017,0,15224,African American,M,1.77,None,0,5,nothing,2,0,1
20098,9thGrade,2017,0,15201,African American,M,3.73,None,0,6,nothing,3,0,1
20099,9thGrade,2017,0,15201,African American,M,3.47,None,0,8,nothing,6,0,2
20100,9thGrade,2017,0,15201,African American,M,3.82,Fully,0,2,nothing,4,0,1
20101,9thGrade,2017,0,15201,Other,M,2.9,None,0,4,suspended,3,0,2
20102,9thGrade,2017,0,15224,White,F,2.25,Fully,0,5,nothing,3,0,2
20103,9thGrade,2017,0,15208,African American,F,3.15,None,0,8,nothing,4,0,2
20104,9thGrade,2017,0,15232,White,F,4.19,None,0,6,nothing,5,1,1
20105,9thGrade,2017,0,15208,White,M,3.76,Partly,0,11,nothing,8,1,1
20106,9thGrade,2017,0,15208,Other,M,2.21,Fully,0,1,nothing,9,0,1
20107,9thGrade,2017,0,15201,African American,F,3.26,Fully,0,7,nothing,4,0,2
20108,9thGrade,2017,0,15206,African American,M,3.08,Partly,0,10,detention,1,0,0
20109,9thGrade,2017,0,15206,African American,F,2.76,Fully,0,6,nothing,5,0,2
20110,9thGrade,2017,0,15206,African American,F,2.97,None,0,3,nothing,4,0,2
20111,9thGrade,2017,0,15206,White,F,2.38,None,0,4,nothing,7,0,1
20112,9thGrade,2017,0,15232,White,M,2.39,None,0,5,nothing,15,1,0
20113,9thGrade,2017,0,15201,African American,F,2.56,Fully,0,17,detention,4,0,1
20114,9thGrade,2017,0,15206,African American,F,3.32,None,0,6,nothing,1,0,1
20115,9thGrade,2017,0,15232,African American,F,3.29,None,0,13,nothing,1,0,0
20116,9thGrade,2017,0,15232,African American,F,4.16,None,0,6,detention,4,1,2
20117,9thGrade,2017,0,15232,African American,M,3,None,0,15,nothing,5,0,1
20118,9thGrade,2017,0,15208,African American,F,2.85,None,0,8,nothing,2,0,1
20119,9thGrade,2017,0,15206,Hispanic,M,3.7,None,0,4,nothing,6,0,2
20120,9thGrade,2017,0,15206,White,M,4,Partly,0,6,nothing,13,0,2
20121,9thGrade,2017,0,15206,White,F,3.99,Fully,0,1,nothing,2,0,2
20122,9thGrade,2017,0,15206,African American,M,2.59,None,0,2,detention,4,0,2
20123,9thGrade,2017,0,15224,African American,M,4.04,Fully,0,12,suspended,7,0,2
20124,9thGrade,2017,0,15232,African American,F,3.85,None,0,1,nothing,5,0,2
20125,9thGrade,2017,0,15232,African American,F,1.86,None,0,4,nothing,2,0,2
20126,9thGrade,2017,0,15224,African American,F,3.42,Partly,0,8,detention,0,0,0
20127,9thGrade,2017,0,15201,White,F,3.8,None,0,13,nothing,14,0,1
20128,9thGrade,2017,0,15206,White,F,2.89,Fully,0,2,nothing,2,0,1
20129,9thGrade,2017,0,15232,African American,M,3.37,None,0,6,nothing,2,0,1
20130,9thGrade,2017,0,15206,African American,F,3.41,Fully,0,12,nothing,10,0,2
20131,9thGrade,2017,0,15201,Hispanic,M,2.32,Fully,0,1,nothing,4,0,0
20132,9thGrade,2017,0,15232,African American,M,3.05,None,0,6,nothing,7,1,2
20133,9thGrade,2017,0,15208,Asian,M,3.5,None,0,3,nothing,3,0,0
20134,9thGrade,2017,0,15206,African American,M,3.7,None,0,7,detention,3,0,1
20135,9thGrade,2017,0,15206,African American,M,3.87,Partly,0,7,nothing,5,0,1
20136,9thGrade,2017,0,15201,African American,F,2.34,Fully,0,5,nothing,4,0,2
20137,9thGrade,2017,0,15224,African American,M,3,Fully,0,6,nothing,2,0,1
20138,9thGrade,2017,0,15206,African American,F,3.68,Fully,0,12,nothing,11,0,2
20139,9thGrade,2017,0,15224,Other,M,2.62,Fully,0,6,nothing,6,0,1
20140,9thGrade,2017,0,15206,African American,F,3.84,Fully,0,9,detention,3,0,1
20141,9thGrade,2017,0,15206,African American,F,3.18,Fully,0,1,detention,4,0,2
20142,9thGrade,2017,0,15208,Other,M,2.19,None,0,9,nothing,3,0,2
20143,9thGrade,2017,0,15232,African American,M,4.19,None,0,17,nothing,6,1,1
20144,9thGrade,2017,0,15201,African American,F,3.42,Fully,0,4,nothing,2,0,1
20145,9thGrade,2017,0,15206,White,F,2.36,Partly,0,3,nothing,3,0,1
20146,9thGrade,2017,0,15206,White,F,4.25,Partly,0,16,nothing,16,1,2
20147,9thGrade,2017,0,15208,African American,F,3.73,None,0,10,detention,3,0,1
20148,9thGrade,2017,0,15224,White,F,3.53,Fully,0,7,nothing,2,0,1
20149,9thGrade,2017,0,15208,African American,M,3.45,None,0,0,nothing,5,0,2
20150,9thGrade,2017,0,15206,Other,M,3.38,Fully,0,8,nothing,2,0,1
20151,9thGrade,2017,0,15206,African American,F,2.63,Fully,0,7,detention,8,0,2
20152,9thGrade,2017,0,15206,White,F,2.7,None,0,15,nothing,9,0,0
20153,9thGrade,2017,0,15201,African American,F,2.29,Fully,0,7,suspended,9,0,2
20154,9thGrade,2017,0,15208,African American,F,3.89,None,0,14,nothing,6,0,2
20155,9thGrade,2017,0,15232,African American,M,2.67,None,0,4,nothing,2,0,1
20156,9thGrade,2017,0,15232,African American,M,3.78,None,0,3,nothing,6,0,1
20157,9thGrade,2017,0,15206,African American,M,3.85,Fully,0,7,nothing,6,0,2
20158,9thGrade,2017,0,15208,African American,F,2.21,Partly,0,8,nothing,7,0,2
20159,9thGrade,2017,0,15232,Other,F,3.23,None,0,16,nothing,13,1,2
20160,9thGrade,2017,0,15206,Hispanic,F,2.77,Partly,0,3,nothing,13,0,2
20161,9thGrade,2017,0,15208,White,F,2.67,None,0,11,nothing,10,1,2
20162,9thGrade,2017,0,15208,African American,M,3.91,Partly,0,3,suspended,2,0,2
20163,9thGrade,2017,0,15232,African American,F,4.25,None,0,7,nothing,8,1,2
20164,9thGrade,2017,0,15206,African American,F,2.93,Partly,0,5,nothing,0,0,0
20165,9thGrade,2017,0,15206,African American,F,3.64,Fully,0,5,detention,3,0,1
20166,9thGrade,2017,0,15201,White,M,3.16,Fully,0,7,nothing,10,1,2
20167,9thGrade,2017,0,15224,African American,F,2.43,Partly,0,9,detention,6,0,2
20168,9thGrade,2017,0,15224,White,M,2.92,Fully,0,4,nothing,6,1,2
20169,9thGrade,2017,0,15201,African American,F,2.02,None,0,13,nothing,6,0,2
20170,9thGrade,2017,0,15206,African American,F,3.79,Fully,0,15,nothing,7,0,2
